message_id,generation,num_children,audio,chain_id,parent_id,game_name,chain_name,message_name
76,2,0,between-category-game-a/splish/gen-2_nfi3WG0.wav,3,25.0,between-category-game-a,splish,gen-2_nfi3WG0.wav
99,2,0,between-category-game-a/splish/gen-2_wkbnoYh.wav,3,88.0,between-category-game-a,splish,gen-2_wkbnoYh.wav
44,3,0,between-category-game-a/splish/gen-3.wav,3,40.0,between-category-game-a,splish,gen-3.wav
136,3,0,between-category-game-a/splish/gen-3_45pqQq7.wav,3,79.0,between-category-game-a,splish,gen-3_45pqQq7.wav
69,3,0,between-category-game-a/splish/gen-3_RNzOx6u.wav,3,40.0,between-category-game-a,splish,gen-3_RNzOx6u.wav
96,3,0,between-category-game-a/splish/gen-3_cUrNfad.wav,3,40.0,between-category-game-a,splish,gen-3_cUrNfad.wav
119,3,0,between-category-game-a/splish/gen-3_oOMUF9Z.wav,3,79.0,between-category-game-a,splish,gen-3_oOMUF9Z.wav
56,4,0,between-category-game-a/splish/gen-4.wav,3,44.0,between-category-game-a,splish,gen-4.wav
306,4,0,between-category-game-a/splish/gen-4_4BS5Prh.wav,3,119.0,between-category-game-a,splish,gen-4_4BS5Prh.wav
305,4,0,between-category-game-a/splish/gen-4_51sO71A.wav,3,136.0,between-category-game-a,splish,gen-4_51sO71A.wav
352,4,0,between-category-game-a/splish/gen-4_823dvJi.wav,3,44.0,between-category-game-a,splish,gen-4_823dvJi.wav
287,4,1,between-category-game-a/splish/gen-4_HDksgaJ.wav,3,96.0,between-category-game-a,splish,gen-4_HDksgaJ.wav
477,4,1,between-category-game-a/splish/gen-4_Sd2dLLR.wav,3,69.0,between-category-game-a,splish,gen-4_Sd2dLLR.wav
65,5,0,between-category-game-a/splish/gen-5.wav,3,56.0,between-category-game-a,splish,gen-5.wav
339,5,0,between-category-game-a/splish/gen-5_HljKs0Z.wav,3,306.0,between-category-game-a,splish,gen-5_HljKs0Z.wav
359,5,1,between-category-game-a/splish/gen-5_JvyFT8z.wav,3,352.0,between-category-game-a,splish,gen-5_JvyFT8z.wav
89,5,0,between-category-game-a/splish/gen-5_OxWvTI8.wav,3,56.0,between-category-game-a,splish,gen-5_OxWvTI8.wav
365,5,0,between-category-game-a/splish/gen-5_W0QMX39.wav,3,56.0,between-category-game-a,splish,gen-5_W0QMX39.wav
317,5,0,between-category-game-a/splish/gen-5_vf6DEzU.wav,3,305.0,between-category-game-a,splish,gen-5_vf6DEzU.wav
72,6,1,between-category-game-a/splish/gen-6.wav,3,65.0,between-category-game-a,splish,gen-6.wav
374,6,0,between-category-game-a/splish/gen-6_4jgGZON.wav,3,339.0,between-category-game-a,splish,gen-6_4jgGZON.wav
112,6,0,between-category-game-a/splish/gen-6_BsuFi4g.wav,3,89.0,between-category-game-a,splish,gen-6_BsuFi4g.wav
106,6,0,between-category-game-a/splish/gen-6_GtzLuFG.wav,3,65.0,between-category-game-a,splish,gen-6_GtzLuFG.wav
132,6,0,between-category-game-a/splish/gen-6_LIl50nU.wav,3,89.0,between-category-game-a,splish,gen-6_LIl50nU.wav
430,6,0,between-category-game-a/splish/gen-6_iThxWqU.wav,3,365.0,between-category-game-a,splish,gen-6_iThxWqU.wav
388,6,0,between-category-game-a/splish/gen-6_r53nJHx.wav,3,65.0,between-category-game-a,splish,gen-6_r53nJHx.wav
283,6,0,between-category-game-a/splish/gen-6_zTzEd4T.wav,3,89.0,between-category-game-a,splish,gen-6_zTzEd4T.wav
344,6,0,between-category-game-a/splish/gen-6_ziqfjmW.wav,3,317.0,between-category-game-a,splish,gen-6_ziqfjmW.wav
90,7,0,between-category-game-a/splish/gen-7.wav,3,72.0,between-category-game-a,splish,gen-7.wav
332,7,0,between-category-game-a/splish/gen-7_2mDJq8A.wav,3,106.0,between-category-game-a,splish,gen-7_2mDJq8A.wav
450,7,0,between-category-game-a/splish/gen-7_E51874A.wav,3,344.0,between-category-game-a,splish,gen-7_E51874A.wav
431,7,0,between-category-game-a/splish/gen-7_WDesXAZ.wav,3,388.0,between-category-game-a,splish,gen-7_WDesXAZ.wav
462,7,0,between-category-game-a/splish/gen-7_ZIckwjp.wav,3,430.0,between-category-game-a,splish,gen-7_ZIckwjp.wav
383,7,1,between-category-game-a/splish/gen-7_gH780qd.wav,3,132.0,between-category-game-a,splish,gen-7_gH780qd.wav
530,7,1,between-category-game-a/splish/gen-7_l5dxca2.wav,3,374.0,between-category-game-a,splish,gen-7_l5dxca2.wav
479,7,1,between-category-game-a/splish/gen-7_nILsezI.wav,3,112.0,between-category-game-a,splish,gen-7_nILsezI.wav
325,7,0,between-category-game-a/splish/gen-7_xDfoZfG.wav,3,283.0,between-category-game-a,splish,gen-7_xDfoZfG.wav
375,8,0,between-category-game-a/splish/gen-8.wav,3,325.0,between-category-game-a,splish,gen-8.wav
496,8,1,between-category-game-a/splish/gen-8_9GjZXe1.wav,3,450.0,between-category-game-a,splish,gen-8_9GjZXe1.wav
411,8,1,between-category-game-a/splish/gen-8_PYv04Y0.wav,3,332.0,between-category-game-a,splish,gen-8_PYv04Y0.wav
506,8,1,between-category-game-a/splish/gen-8_RYWrBR0.wav,3,462.0,between-category-game-a,splish,gen-8_RYWrBR0.wav
435,8,0,between-category-game-a/splish/gen-8_a7SbWm7.wav,3,431.0,between-category-game-a,splish,gen-8_a7SbWm7.wav
403,9,0,between-category-game-a/splish/gen-9.wav,3,375.0,between-category-game-a,splish,gen-9.wav
516,9,0,between-category-game-a/splish/gen-9_kDwPZ6M.wav,3,435.0,between-category-game-a,splish,gen-9_kDwPZ6M.wav
3,0,0,between-category-game-a/splish/seed.wav,3,,between-category-game-a,splish,seed.wav
146,1,0,within-category-game-a/spliff/gen-1.wav,8,139.0,within-category-game-a,spliff,gen-1.wav
222,1,0,within-category-game-a/spliff/gen-1_27374zy.wav,8,139.0,within-category-game-a,spliff,gen-1_27374zy.wav
279,1,0,within-category-game-a/spliff/gen-1_AXKXNQi.wav,8,139.0,within-category-game-a,spliff,gen-1_AXKXNQi.wav
148,1,0,within-category-game-a/spliff/gen-1_B84f77H.wav,8,139.0,within-category-game-a,spliff,gen-1_B84f77H.wav
471,1,0,within-category-game-a/spliff/gen-1_Wi13Dqs.wav,8,139.0,within-category-game-a,spliff,gen-1_Wi13Dqs.wav
362,1,0,within-category-game-a/spliff/gen-1_yczEoqU.wav,8,139.0,within-category-game-a,spliff,gen-1_yczEoqU.wav
152,2,0,within-category-game-a/spliff/gen-2.wav,8,146.0,within-category-game-a,spliff,gen-2.wav
164,2,0,within-category-game-a/spliff/gen-2_7YahVgq.wav,8,146.0,within-category-game-a,spliff,gen-2_7YahVgq.wav
178,2,0,within-category-game-a/spliff/gen-2_GFjeQis.wav,8,148.0,within-category-game-a,spliff,gen-2_GFjeQis.wav
415,2,0,within-category-game-a/spliff/gen-2_MFgkdDi.wav,8,362.0,within-category-game-a,spliff,gen-2_MFgkdDi.wav
393,2,0,within-category-game-a/spliff/gen-2_RNXuYep.wav,8,279.0,within-category-game-a,spliff,gen-2_RNXuYep.wav
296,2,0,within-category-game-a/spliff/gen-2_UBNxcaX.wav,8,222.0,within-category-game-a,spliff,gen-2_UBNxcaX.wav
196,2,0,within-category-game-a/spliff/gen-2_W91zmyO.wav,8,148.0,within-category-game-a,spliff,gen-2_W91zmyO.wav
490,2,1,within-category-game-a/spliff/gen-2_dqokyuL.wav,8,471.0,within-category-game-a,spliff,gen-2_dqokyuL.wav
381,2,0,within-category-game-a/spliff/gen-2_fp6vboy.wav,8,146.0,within-category-game-a,spliff,gen-2_fp6vboy.wav
159,2,0,within-category-game-a/spliff/gen-2_g4juHHu.wav,8,146.0,within-category-game-a,spliff,gen-2_g4juHHu.wav
160,2,0,within-category-game-a/spliff/gen-2_nRB555L.wav,8,148.0,within-category-game-a,spliff,gen-2_nRB555L.wav
228,2,0,within-category-game-a/spliff/gen-2_st2fgOO.wav,8,146.0,within-category-game-a,spliff,gen-2_st2fgOO.wav
166,3,0,within-category-game-a/spliff/gen-3.wav,8,159.0,within-category-game-a,spliff,gen-3.wav
467,3,1,within-category-game-a/spliff/gen-3_1HiV8lU.wav,8,152.0,within-category-game-a,spliff,gen-3_1HiV8lU.wav
327,3,0,within-category-game-a/spliff/gen-3_8V10fxK.wav,8,164.0,within-category-game-a,spliff,gen-3_8V10fxK.wav
177,3,0,within-category-game-a/spliff/gen-3_DHjQJWo.wav,8,152.0,within-category-game-a,spliff,gen-3_DHjQJWo.wav
203,3,0,within-category-game-a/spliff/gen-3_EpkEWun.wav,8,159.0,within-category-game-a,spliff,gen-3_EpkEWun.wav
218,3,0,within-category-game-a/spliff/gen-3_LiTE39F.wav,8,159.0,within-category-game-a,spliff,gen-3_LiTE39F.wav
321,3,0,within-category-game-a/spliff/gen-3_O1RUhjy.wav,8,296.0,within-category-game-a,spliff,gen-3_O1RUhjy.wav
210,3,0,within-category-game-a/spliff/gen-3_OKeYb7O.wav,8,164.0,within-category-game-a,spliff,gen-3_OKeYb7O.wav
401,3,0,within-category-game-a/spliff/gen-3_OSTjn6N.wav,8,381.0,within-category-game-a,spliff,gen-3_OSTjn6N.wav
400,3,0,within-category-game-a/spliff/gen-3_Z1wTXSP.wav,8,393.0,within-category-game-a,spliff,gen-3_Z1wTXSP.wav
302,3,0,within-category-game-a/spliff/gen-3_jCTBKzY.wav,8,228.0,within-category-game-a,spliff,gen-3_jCTBKzY.wav
266,3,0,within-category-game-a/spliff/gen-3_mnOOtj1.wav,8,178.0,within-category-game-a,spliff,gen-3_mnOOtj1.wav
433,3,0,within-category-game-a/spliff/gen-3_nheL1rF.wav,8,415.0,within-category-game-a,spliff,gen-3_nheL1rF.wav
233,3,0,within-category-game-a/spliff/gen-3_tqln1wY.wav,8,196.0,within-category-game-a,spliff,gen-3_tqln1wY.wav
170,4,0,within-category-game-a/spliff/gen-4.wav,8,166.0,within-category-game-a,spliff,gen-4.wav
200,4,0,within-category-game-a/spliff/gen-4_JGWCXoy.wav,8,166.0,within-category-game-a,spliff,gen-4_JGWCXoy.wav
458,4,1,within-category-game-a/spliff/gen-4_NvrDPUw.wav,8,401.0,within-category-game-a,spliff,gen-4_NvrDPUw.wav
510,4,1,within-category-game-a/spliff/gen-4_OsYTgix.wav,8,433.0,within-category-game-a,spliff,gen-4_OsYTgix.wav
366,4,0,within-category-game-a/spliff/gen-4_RtlmzuM.wav,8,302.0,within-category-game-a,spliff,gen-4_RtlmzuM.wav
335,4,0,within-category-game-a/spliff/gen-4_ZVEZ1Qx.wav,8,321.0,within-category-game-a,spliff,gen-4_ZVEZ1Qx.wav
295,4,0,within-category-game-a/spliff/gen-4_jcAGK2U.wav,8,210.0,within-category-game-a,spliff,gen-4_jcAGK2U.wav
293,4,1,within-category-game-a/spliff/gen-4_mBRGui1.wav,8,210.0,within-category-game-a,spliff,gen-4_mBRGui1.wav
446,4,1,within-category-game-a/spliff/gen-4_n5IxfbV.wav,8,400.0,within-category-game-a,spliff,gen-4_n5IxfbV.wav
357,4,1,within-category-game-a/spliff/gen-4_tgKmuEi.wav,8,327.0,within-category-game-a,spliff,gen-4_tgKmuEi.wav
240,4,0,within-category-game-a/spliff/gen-4_yzpqBzF.wav,8,166.0,within-category-game-a,spliff,gen-4_yzpqBzF.wav
183,5,0,within-category-game-a/spliff/gen-5.wav,8,170.0,within-category-game-a,spliff,gen-5.wav
212,5,0,within-category-game-a/spliff/gen-5_9enLhw1.wav,8,200.0,within-category-game-a,spliff,gen-5_9enLhw1.wav
186,5,0,within-category-game-a/spliff/gen-5_Ie6Y6ty.wav,8,170.0,within-category-game-a,spliff,gen-5_Ie6Y6ty.wav
273,5,0,within-category-game-a/spliff/gen-5_J2hcz30.wav,8,200.0,within-category-game-a,spliff,gen-5_J2hcz30.wav
409,5,0,within-category-game-a/spliff/gen-5_a7DOfGW.wav,8,335.0,within-category-game-a,spliff,gen-5_a7DOfGW.wav
229,5,0,within-category-game-a/spliff/gen-5_dm81GXx.wav,8,200.0,within-category-game-a,spliff,gen-5_dm81GXx.wav
423,5,0,within-category-game-a/spliff/gen-5_nhs2w33.wav,8,366.0,within-category-game-a,spliff,gen-5_nhs2w33.wav
314,5,0,within-category-game-a/spliff/gen-5_zEwZD6y.wav,8,295.0,within-category-game-a,spliff,gen-5_zEwZD6y.wav
190,6,0,within-category-game-a/spliff/gen-6.wav,8,186.0,within-category-game-a,spliff,gen-6.wav
263,6,0,within-category-game-a/spliff/gen-6_1Zato0z.wav,8,212.0,within-category-game-a,spliff,gen-6_1Zato0z.wav
438,6,0,within-category-game-a/spliff/gen-6_8qLO052.wav,8,409.0,within-category-game-a,spliff,gen-6_8qLO052.wav
245,6,0,within-category-game-a/spliff/gen-6_9DQPLyr.wav,8,186.0,within-category-game-a,spliff,gen-6_9DQPLyr.wav
442,6,1,within-category-game-a/spliff/gen-6_IAM3wOy.wav,8,423.0,within-category-game-a,spliff,gen-6_IAM3wOy.wav
258,6,0,within-category-game-a/spliff/gen-6_cvFlEjE.wav,8,186.0,within-category-game-a,spliff,gen-6_cvFlEjE.wav
252,6,0,within-category-game-a/spliff/gen-6_h7SphEF.wav,8,229.0,within-category-game-a,spliff,gen-6_h7SphEF.wav
346,6,0,within-category-game-a/spliff/gen-6_qXtUN4E.wav,8,314.0,within-category-game-a,spliff,gen-6_qXtUN4E.wav
249,6,0,within-category-game-a/spliff/gen-6_teXiMH5.wav,8,183.0,within-category-game-a,spliff,gen-6_teXiMH5.wav
239,7,0,within-category-game-a/spliff/gen-7.wav,8,190.0,within-category-game-a,spliff,gen-7.wav
269,7,0,within-category-game-a/spliff/gen-7_82s6jtv.wav,8,258.0,within-category-game-a,spliff,gen-7_82s6jtv.wav
486,7,1,within-category-game-a/spliff/gen-7_DGhMOPh.wav,8,346.0,within-category-game-a,spliff,gen-7_DGhMOPh.wav
492,7,0,within-category-game-a/spliff/gen-7_zRxr39G.wav,8,438.0,within-category-game-a,spliff,gen-7_zRxr39G.wav
511,8,0,within-category-game-a/spliff/gen-8.wav,8,492.0,within-category-game-a,spliff,gen-8.wav
521,9,1,within-category-game-a/spliff/gen-9.wav,8,511.0,within-category-game-a,spliff,gen-9.wav
139,0,0,within-category-game-a/spliff/seed.wav,8,,within-category-game-a,spliff,seed.wav
147,1,0,within-category-game-a/splish/gen-1.wav,7,138.0,within-category-game-a,splish,gen-1.wav
473,10,0,within-category-game-a/splish/gen-10.wav,7,324.0,within-category-game-a,splish,gen-10.wav
488,11,0,within-category-game-a/splish/gen-11.wav,7,473.0,within-category-game-a,splish,gen-11.wav
494,12,1,within-category-game-a/splish/gen-12.wav,7,488.0,within-category-game-a,splish,gen-12.wav
483,1,1,within-category-game-a/splish/gen-1_68jvQYU.wav,7,138.0,within-category-game-a,splish,gen-1_68jvQYU.wav
149,1,0,within-category-game-a/splish/gen-1_9yHqW8V.wav,7,138.0,within-category-game-a,splish,gen-1_9yHqW8V.wav
151,2,0,within-category-game-a/splish/gen-2.wav,7,147.0,within-category-game-a,splish,gen-2.wav
162,2,0,within-category-game-a/splish/gen-2_8QhdTAX.wav,7,149.0,within-category-game-a,splish,gen-2_8QhdTAX.wav
161,2,0,within-category-game-a/splish/gen-2_TRLEjDL.wav,7,149.0,within-category-game-a,splish,gen-2_TRLEjDL.wav
157,2,0,within-category-game-a/splish/gen-2_akzNs6b.wav,7,149.0,within-category-game-a,splish,gen-2_akzNs6b.wav
165,2,0,within-category-game-a/splish/gen-2_bu8PF7C.wav,7,149.0,within-category-game-a,splish,gen-2_bu8PF7C.wav
180,2,0,within-category-game-a/splish/gen-2_d81lpCE.wav,7,149.0,within-category-game-a,splish,gen-2_d81lpCE.wav
181,2,0,within-category-game-a/splish/gen-2_zcyf2rL.wav,7,149.0,within-category-game-a,splish,gen-2_zcyf2rL.wav
171,3,0,within-category-game-a/splish/gen-3.wav,7,161.0,within-category-game-a,splish,gen-3.wav
232,3,0,within-category-game-a/splish/gen-3_BuWKBue.wav,7,180.0,within-category-game-a,splish,gen-3_BuWKBue.wav
197,3,0,within-category-game-a/splish/gen-3_Cej6x7X.wav,7,162.0,within-category-game-a,splish,gen-3_Cej6x7X.wav
226,3,0,within-category-game-a/splish/gen-3_D27lC0q.wav,7,165.0,within-category-game-a,splish,gen-3_D27lC0q.wav
188,3,0,within-category-game-a/splish/gen-3_LB4BxW1.wav,7,162.0,within-category-game-a,splish,gen-3_LB4BxW1.wav
255,3,0,within-category-game-a/splish/gen-3_NbOtli9.wav,7,180.0,within-category-game-a,splish,gen-3_NbOtli9.wav
223,3,0,within-category-game-a/splish/gen-3_TP6v6mu.wav,7,157.0,within-category-game-a,splish,gen-3_TP6v6mu.wav
176,3,0,within-category-game-a/splish/gen-3_ipanX4t.wav,7,151.0,within-category-game-a,splish,gen-3_ipanX4t.wav
192,3,0,within-category-game-a/splish/gen-3_uuHuqhB.wav,7,157.0,within-category-game-a,splish,gen-3_uuHuqhB.wav
204,4,0,within-category-game-a/splish/gen-4.wav,7,192.0,within-category-game-a,splish,gen-4.wav
247,4,0,within-category-game-a/splish/gen-4_1lIFkNb.wav,7,197.0,within-category-game-a,splish,gen-4_1lIFkNb.wav
231,4,0,within-category-game-a/splish/gen-4_9dmCHII.wav,7,226.0,within-category-game-a,splish,gen-4_9dmCHII.wav
260,4,0,within-category-game-a/splish/gen-4_NSS1wa1.wav,7,171.0,within-category-game-a,splish,gen-4_NSS1wa1.wav
214,4,0,within-category-game-a/splish/gen-4_ehyOEkQ.wav,7,188.0,within-category-game-a,splish,gen-4_ehyOEkQ.wav
256,4,0,within-category-game-a/splish/gen-4_jowY9Jk.wav,7,197.0,within-category-game-a,splish,gen-4_jowY9Jk.wav
206,4,0,within-category-game-a/splish/gen-4_nVCjsRI.wav,7,171.0,within-category-game-a,splish,gen-4_nVCjsRI.wav
268,4,1,within-category-game-a/splish/gen-4_veWnJOZ.wav,7,188.0,within-category-game-a,splish,gen-4_veWnJOZ.wav
208,5,0,within-category-game-a/splish/gen-5.wav,7,206.0,within-category-game-a,splish,gen-5.wav
315,5,0,within-category-game-a/splish/gen-5_1i6dx9F.wav,7,206.0,within-category-game-a,splish,gen-5_1i6dx9F.wav
348,5,1,within-category-game-a/splish/gen-5_8EIJi5I.wav,7,214.0,within-category-game-a,splish,gen-5_8EIJi5I.wav
221,5,0,within-category-game-a/splish/gen-5_OaOhg2S.wav,7,214.0,within-category-game-a,splish,gen-5_OaOhg2S.wav
277,5,0,within-category-game-a/splish/gen-5_WVU8ROA.wav,7,247.0,within-category-game-a,splish,gen-5_WVU8ROA.wav
211,5,0,within-category-game-a/splish/gen-5_akXOAdY.wav,7,204.0,within-category-game-a,splish,gen-5_akXOAdY.wav
290,5,0,within-category-game-a/splish/gen-5_gOlDVBx.wav,7,256.0,within-category-game-a,splish,gen-5_gOlDVBx.wav
402,5,0,within-category-game-a/splish/gen-5_gxsyGXP.wav,7,260.0,within-category-game-a,splish,gen-5_gxsyGXP.wav
439,5,1,within-category-game-a/splish/gen-5_h3otbP7.wav,7,231.0,within-category-game-a,splish,gen-5_h3otbP7.wav
238,6,0,within-category-game-a/splish/gen-6.wav,7,221.0,within-category-game-a,splish,gen-6.wav
354,6,1,within-category-game-a/splish/gen-6_CCHmPiJ.wav,7,208.0,within-category-game-a,splish,gen-6_CCHmPiJ.wav
294,6,0,within-category-game-a/splish/gen-6_NduJFUz.wav,7,277.0,within-category-game-a,splish,gen-6_NduJFUz.wav
337,6,0,within-category-game-a/splish/gen-6_OpsL4GH.wav,7,290.0,within-category-game-a,splish,gen-6_OpsL4GH.wav
243,6,0,within-category-game-a/splish/gen-6_VSLWLWb.wav,7,221.0,within-category-game-a,splish,gen-6_VSLWLWb.wav
355,6,0,within-category-game-a/splish/gen-6_e3Tv8Xe.wav,7,221.0,within-category-game-a,splish,gen-6_e3Tv8Xe.wav
508,6,1,within-category-game-a/splish/gen-6_gHhlK5Z.wav,7,402.0,within-category-game-a,splish,gen-6_gHhlK5Z.wav
422,6,0,within-category-game-a/splish/gen-6_zFUaX00.wav,7,315.0,within-category-game-a,splish,gen-6_zFUaX00.wav
265,7,0,within-category-game-a/splish/gen-7.wav,7,238.0,within-category-game-a,splish,gen-7.wav
275,7,1,within-category-game-a/splish/gen-7_3aw08xL.wav,7,243.0,within-category-game-a,splish,gen-7_3aw08xL.wav
520,7,1,within-category-game-a/splish/gen-7_80YXdoN.wav,7,422.0,within-category-game-a,splish,gen-7_80YXdoN.wav
410,7,0,within-category-game-a/splish/gen-7_Corqcaa.wav,7,355.0,within-category-game-a,splish,gen-7_Corqcaa.wav
392,7,0,within-category-game-a/splish/gen-7_Ed9S0cd.wav,7,337.0,within-category-game-a,splish,gen-7_Ed9S0cd.wav
397,7,0,within-category-game-a/splish/gen-7_TbXZvtR.wav,7,238.0,within-category-game-a,splish,gen-7_TbXZvtR.wav
364,7,0,within-category-game-a/splish/gen-7_lBQdcxC.wav,7,294.0,within-category-game-a,splish,gen-7_lBQdcxC.wav
320,7,0,within-category-game-a/splish/gen-7_liYuvJK.wav,7,243.0,within-category-game-a,splish,gen-7_liYuvJK.wav
301,8,0,within-category-game-a/splish/gen-8.wav,7,265.0,within-category-game-a,splish,gen-8.wav
376,8,0,within-category-game-a/splish/gen-8_7HdAhYJ.wav,7,364.0,within-category-game-a,splish,gen-8_7HdAhYJ.wav
460,8,1,within-category-game-a/splish/gen-8_WGFWKw0.wav,7,392.0,within-category-game-a,splish,gen-8_WGFWKw0.wav
444,8,0,within-category-game-a/splish/gen-8_Y5a0ed9.wav,7,320.0,within-category-game-a,splish,gen-8_Y5a0ed9.wav
514,8,1,within-category-game-a/splish/gen-8_ZPDLwQK.wav,7,397.0,within-category-game-a,splish,gen-8_ZPDLwQK.wav
469,8,1,within-category-game-a/splish/gen-8_x5CbaGC.wav,7,410.0,within-category-game-a,splish,gen-8_x5CbaGC.wav
324,9,0,within-category-game-a/splish/gen-9.wav,7,301.0,within-category-game-a,splish,gen-9.wav
416,9,1,within-category-game-a/splish/gen-9_0kxGws0.wav,7,376.0,within-category-game-a,splish,gen-9_0kxGws0.wav
447,9,1,within-category-game-a/splish/gen-9_B4y8vRD.wav,7,444.0,within-category-game-a,splish,gen-9_B4y8vRD.wav
138,0,1,within-category-game-a/splish/seed.wav,7,,within-category-game-a,splish,seed.wav
142,1,0,within-category-game-a/sploush/gen-1.wav,9,140.0,within-category-game-a,sploush,gen-1.wav
156,1,0,within-category-game-a/sploush/gen-1_6B1Vcjh.wav,9,140.0,within-category-game-a,sploush,gen-1_6B1Vcjh.wav
150,1,0,within-category-game-a/sploush/gen-1_6lbMtjy.wav,9,140.0,within-category-game-a,sploush,gen-1_6lbMtjy.wav
347,1,0,within-category-game-a/sploush/gen-1_Hu6LCJh.wav,9,140.0,within-category-game-a,sploush,gen-1_Hu6LCJh.wav
153,2,0,within-category-game-a/sploush/gen-2.wav,9,150.0,within-category-game-a,sploush,gen-2.wav
168,2,0,within-category-game-a/sploush/gen-2_CU6vevF.wav,9,150.0,within-category-game-a,sploush,gen-2_CU6vevF.wav
187,2,0,within-category-game-a/sploush/gen-2_JweZv7R.wav,9,150.0,within-category-game-a,sploush,gen-2_JweZv7R.wav
191,2,0,within-category-game-a/sploush/gen-2_KLkDavs.wav,9,150.0,within-category-game-a,sploush,gen-2_KLkDavs.wav
167,2,0,within-category-game-a/sploush/gen-2_OECLcnF.wav,9,156.0,within-category-game-a,sploush,gen-2_OECLcnF.wav
370,2,0,within-category-game-a/sploush/gen-2_OJ3cXpX.wav,9,347.0,within-category-game-a,sploush,gen-2_OJ3cXpX.wav
184,2,0,within-category-game-a/sploush/gen-2_WVLGdQQ.wav,9,142.0,within-category-game-a,sploush,gen-2_WVLGdQQ.wav
230,2,0,within-category-game-a/sploush/gen-2_qiDVIWX.wav,9,142.0,within-category-game-a,sploush,gen-2_qiDVIWX.wav
155,2,0,within-category-game-a/sploush/gen-2_u0L93qx.wav,9,150.0,within-category-game-a,sploush,gen-2_u0L93qx.wav
173,3,0,within-category-game-a/sploush/gen-3.wav,9,167.0,within-category-game-a,sploush,gen-3.wav
219,3,0,within-category-game-a/sploush/gen-3_25ctt9o.wav,9,168.0,within-category-game-a,sploush,gen-3_25ctt9o.wav
205,3,0,within-category-game-a/sploush/gen-3_3wRxe5U.wav,9,155.0,within-category-game-a,sploush,gen-3_3wRxe5U.wav
174,3,0,within-category-game-a/sploush/gen-3_D31npEH.wav,9,167.0,within-category-game-a,sploush,gen-3_D31npEH.wav
254,3,0,within-category-game-a/sploush/gen-3_FYOaBp1.wav,9,230.0,within-category-game-a,sploush,gen-3_FYOaBp1.wav
179,3,0,within-category-game-a/sploush/gen-3_N7yuM0J.wav,9,168.0,within-category-game-a,sploush,gen-3_N7yuM0J.wav
236,3,0,within-category-game-a/sploush/gen-3_Ta8wZHA.wav,9,168.0,within-category-game-a,sploush,gen-3_Ta8wZHA.wav
195,3,0,within-category-game-a/sploush/gen-3_XH6DSGV.wav,9,168.0,within-category-game-a,sploush,gen-3_XH6DSGV.wav
202,3,0,within-category-game-a/sploush/gen-3_at5ok4Q.wav,9,155.0,within-category-game-a,sploush,gen-3_at5ok4Q.wav
237,3,0,within-category-game-a/sploush/gen-3_buuvrQk.wav,9,168.0,within-category-game-a,sploush,gen-3_buuvrQk.wav
194,3,0,within-category-game-a/sploush/gen-3_n4tO0nv.wav,9,155.0,within-category-game-a,sploush,gen-3_n4tO0nv.wav
207,3,0,within-category-game-a/sploush/gen-3_qpjmeFl.wav,9,184.0,within-category-game-a,sploush,gen-3_qpjmeFl.wav
215,3,0,within-category-game-a/sploush/gen-3_ucwMkKJ.wav,9,155.0,within-category-game-a,sploush,gen-3_ucwMkKJ.wav
395,3,1,within-category-game-a/sploush/gen-3_yOyHJy8.wav,9,370.0,within-category-game-a,sploush,gen-3_yOyHJy8.wav
216,4,0,within-category-game-a/sploush/gen-4.wav,9,207.0,within-category-game-a,sploush,gen-4.wav
289,4,1,within-category-game-a/sploush/gen-4_62at7Hn.wav,9,173.0,within-category-game-a,sploush,gen-4_62at7Hn.wav
257,4,0,within-category-game-a/sploush/gen-4_F6qElth.wav,9,219.0,within-category-game-a,sploush,gen-4_F6qElth.wav
272,4,0,within-category-game-a/sploush/gen-4_Fk6sUXK.wav,9,195.0,within-category-game-a,sploush,gen-4_Fk6sUXK.wav
468,4,1,within-category-game-a/sploush/gen-4_PlWfaDh.wav,9,174.0,within-category-game-a,sploush,gen-4_PlWfaDh.wav
322,4,0,within-category-game-a/sploush/gen-4_SPunlEG.wav,9,195.0,within-category-game-a,sploush,gen-4_SPunlEG.wav
338,4,1,within-category-game-a/sploush/gen-4_ayHQB2w.wav,9,179.0,within-category-game-a,sploush,gen-4_ayHQB2w.wav
244,4,0,within-category-game-a/sploush/gen-4_bPD4fQU.wav,9,219.0,within-category-game-a,sploush,gen-4_bPD4fQU.wav
224,4,0,within-category-game-a/sploush/gen-4_qUt6Gko.wav,9,194.0,within-category-game-a,sploush,gen-4_qUt6Gko.wav
242,4,0,within-category-game-a/sploush/gen-4_vUUNMsa.wav,9,236.0,within-category-game-a,sploush,gen-4_vUUNMsa.wav
267,4,0,within-category-game-a/sploush/gen-4_zJeEqlX.wav,9,173.0,within-category-game-a,sploush,gen-4_zJeEqlX.wav
250,5,0,within-category-game-a/sploush/gen-5.wav,9,242.0,within-category-game-a,sploush,gen-5.wav
399,5,0,within-category-game-a/sploush/gen-5_1O94yd1.wav,9,322.0,within-category-game-a,sploush,gen-5_1O94yd1.wav
421,5,0,within-category-game-a/sploush/gen-5_BknvKZ3.wav,9,257.0,within-category-game-a,sploush,gen-5_BknvKZ3.wav
276,5,0,within-category-game-a/sploush/gen-5_Esw1BAk.wav,9,272.0,within-category-game-a,sploush,gen-5_Esw1BAk.wav
